2	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	0	0.000000	0	-nan	-nan	21	571.000000	33	27.190476	1718.561905	1.571429	0.757143	17.303030	4.228766	39.189152	0.686916	51.331151
2	0	2.000000	1	2.000000	-nan	22	573.000000	34	26.045455	1665.569264	1.545455	0.735931	16.852941	4.128495	37.885377	0.683246	49.319617
2	0	0.000000	0	-nan	-nan	22	573.000000	34	26.045455	1665.569264	1.545455	0.735931	16.852941	4.128495	37.885377	0.683246	49.319617
2	0	2.000000	1	2.000000	-nan	23	575.000000	35	25.000000	1615.000000	1.521739	0.715415	16.428571	4.038046	36.660023	0.683552	47.452377
2	0	0.000000	0	-nan	-nan	23	575.000000	35	25.000000	1615.000000	1.521739	0.715415	16.428571	4.038046	36.660023	0.683552	47.452377
2	0	0.000000	0	-nan	-nan	23	575.000000	35	25.000000	1615.000000	1.521739	0.715415	16.428571	4.038046	36.660023	0.683552	47.452377
2	0	6.000000	1	6.000000	-nan	24	581.000000	36	24.208333	1559.824275	1.500000	0.695652	16.138889	4.066112	35.620451	0.796855	45.830092
2	0	0.000000	0	-nan	-nan	24	581.000000	36	24.208333	1559.824275	1.500000	0.695652	16.138889	4.066112	35.620451	0.796855	45.830092
2	0	0.000000	0	-nan	-nan	24	581.000000	36	24.208333	1559.824275	1.500000	0.695652	16.138889	4.066112	35.620451	0.796855	45.830092
2	0	12.000000	1	12.000000	-nan	25	593.000000	37	23.720000	1500.793333	1.480000	0.676667	16.027027	4.247684	34.820621	1.056241	44.507315
2	0	0.000000	0	-nan	-nan	25	593.000000	37	23.720000	1500.793333	1.480000	0.676667	16.027027	4.247684	34.820621	1.056241	44.507315
2	0	0.000000	0	-nan	-nan	25	593.000000	37	23.720000	1500.793333	1.480000	0.676667	16.027027	4.247684	34.820621	1.056241	44.507315
2	0	0.000000	0	-nan	-nan	25	593.000000	37	23.720000	1500.793333	1.480000	0.676667	16.027027	4.247684	34.820621	1.056241	44.507315
2	0	2.000000	1	2.000000	-nan	26	595.000000	38	22.884615	1458.906154	1.461538	0.658462	15.657895	4.167603	33.791415	1.052184	42.993098
2	0	0.000000	0	-nan	-nan	26	595.000000	38	22.884615	1458.906154	1.461538	0.658462	15.657895	4.167603	33.791415	1.052184	42.993098
2	0	2.000000	1	2.000000	-nan	27	597.000000	39	22.111111	1418.948718	1.444444	0.641026	15.307692	4.093751	32.820550	1.050477	41.577772
2	0	0.000000	0	-nan	-nan	27	597.000000	39	22.111111	1418.948718	1.444444	0.641026	15.307692	4.093751	32.820550	1.050477	41.577772
2	0	0.000000	0	-nan	-nan	27	597.000000	39	22.111111	1418.948718	1.444444	0.641026	15.307692	4.093751	32.820550	1.050477	41.577772
2	0	6.000000	2	3.000000	2.000000	28	603.000000	41	21.535714	1375.665344	1.464286	0.628307	14.707317	4.037896	31.045838	1.125425	39.034256
2	0	2.000000	1	2.000000	-nan	29	605.000000	42	20.862069	1339.694581	1.448276	0.613300	14.404762	3.974125	30.237351	1.124658	37.884417
2	0	0.000000	0	-nan	-nan	29	605.000000	42	20.862069	1339.694581	1.448276	0.613300	14.404762	3.974125	30.237351	1.124658	37.884417
2	0	0.000000	0	-nan	-nan	29	605.000000	42	20.862069	1339.694581	1.448276	0.613300	14.404762	3.974125	30.237351	1.124658	37.884417
2	0	8.000000	2	4.000000	8.000000	30	613.000000	44	20.433333	1299.012644	1.466667	0.602299	13.931818	3.971111	28.797964	1.235969	35.843213
