2	0	2.000000	1	2.000000	-nan	1	2.000000	1	2.000000	-nan	1.000000	-nan	2.000000	-nan	-nan	-nan	-nan
2	0	2.000000	1	2.000000	-nan	184	1142.000000	309	6.206522	60.612853	1.679348	0.994981	3.695793	2.766052	4.804849	2.488782	5.223462
2	0	8.000000	2	4.000000	8.000000	185	1150.000000	311	6.216216	60.300823	1.681081	0.990129	3.697749	2.773209	4.799397	2.497311	5.214872
2	0	6.000000	2	3.000000	2.000000	186	1156.000000	313	6.215054	59.975124	1.682796	0.985324	3.693291	2.774492	4.786916	2.500132	5.199033
2	0	12.000000	3	4.000000	4.000000	187	1168.000000	316	6.245989	59.831637	1.689840	0.989305	3.696203	2.783249	4.781952	2.510497	5.190842
2	0	2.000000	1	2.000000	-nan	188	1170.000000	317	6.223404	59.607578	1.686170	0.986546	3.690852	2.780205	4.773501	2.508091	5.181123
2	0	2.000000	1	2.000000	-nan	189	1172.000000	318	6.201058	59.384892	1.682540	0.983789	3.685535	2.777189	4.765092	2.505709	5.171451
2	0	2.000000	1	2.000000	-nan	190	1174.000000	319	6.178947	59.163576	1.678947	0.981036	3.680251	2.774200	4.756726	2.503352	5.161825
2	0	2.000000	1	2.000000	-nan	191	1176.000000	320	6.157068	58.943621	1.675393	0.978286	3.675000	2.771237	4.748403	2.501020	5.152246
2	0	0.000000	0	-nan	-nan	191	1176.000000	320	6.157068	58.943621	1.675393	0.978286	3.675000	2.771237	4.748403	2.501020	5.152246
2	0	2.000000	1	2.000000	-nan	192	1178.000000	321	6.135417	58.725022	1.671875	0.975540	3.669782	2.768299	4.740122	2.498712	5.142713
2	0	28.000000	3	9.333333	41.333333	193	1206.000000	324	6.248705	60.896157	1.678756	0.979598	3.722222	2.810581	4.803762	2.537826	5.210323
2	0	6.000000	2	3.000000	2.000000	194	1212.000000	326	6.247423	60.580952	1.680412	0.975055	3.717791	2.811602	4.791779	2.540316	5.195197
2	0	2.000000	1	2.000000	-nan	195	1214.000000	327	6.225641	60.361195	1.676923	0.972403	3.712538	2.808586	4.783536	2.537918	5.185736
2	0	6.000000	2	3.000000	2.000000	196	1220.000000	329	6.224490	60.051910	1.678571	0.967949	3.708207	2.809609	4.771805	2.540386	5.170932
2	0	6.000000	2	3.000000	2.000000	197	1226.000000	331	6.223350	59.745779	1.680203	0.963535	3.703927	2.810621	4.760228	2.542827	5.156326
2	0	12.000000	3	4.000000	4.000000	198	1238.000000	334	6.252525	59.611034	1.686869	0.967441	3.706587	2.818656	4.755742	2.552355	5.148942
2	0	6.000000	2	3.000000	2.000000	199	1244.000000	336	6.251256	59.310289	1.688442	0.963048	3.702381	2.819607	4.744446	2.554701	5.134710
2	0	2.000000	1	2.000000	-nan	200	1246.000000	337	6.230000	59.102613	1.685000	0.960578	3.697329	2.816647	4.736622	2.552323	5.125763
2	0	2.000000	1	2.000000	-nan	201	1248.000000	338	6.208955	58.896119	1.681592	0.958109	3.692308	2.813712	4.728835	2.549969	5.116857
2	0	2.000000	1	2.000000	-nan	202	1250.000000	339	6.188119	58.690803	1.678218	0.955643	3.687316	2.810801	4.721086	2.547637	5.107991
2	0	14.000000	2	7.000000	50.000000	203	1264.000000	341	6.226601	58.700873	1.679803	0.951422	3.706745	2.831941	4.737538	2.569144	5.123063
2	0	2.000000	1	2.000000	-nan	204	1266.000000	342	6.205882	58.499276	1.676471	0.949000	3.701754	2.829003	4.729834	2.566777	5.114262
2	0	2.000000	1	2.000000	-nan	205	1268.000000	343	6.185366	58.298804	1.673171	0.946581	3.696793	2.826088	4.722167	2.564432	5.105501
2	0	2.000000	1	2.000000	-nan	206	1270.000000	344	6.165049	58.099455	1.669903	0.944163	3.691860	2.823196	4.714536	2.562109	5.096779
2	0	2.000000	1	2.000000	-nan	207	1272.000000	345	6.144928	57.901224	1.666667	0.941748	3.686957	2.820328	4.706941	2.559808	5.088097
2	0	6.000000	2	3.000000	2.000000	208	1278.000000	347	6.144231	57.621609	1.668269	0.937732	3.682997	2.821235	4.696343	2.562038	5.074766
2	0	2.000000	1	2.000000	-nan	209	1280.000000	348	6.124402	57.426757	1.665072	0.935361	3.678161	2.818401	4.688866	2.559762	5.066222
2	0	2.000000	1	2.000000	-nan	210	1282.000000	349	6.104762	57.232992	1.661905	0.932992	3.673352	2.815589	4.681423	2.557507	5.057717
2	0	14.000000	3	4.666667	9.333333	211	1296.000000	352	6.142180	57.255879	1.668246	0.937035	3.681818	2.827753	4.684889	2.570685	5.059136
2	0	2.000000	1	2.000000	-nan	212	1298.000000	353	6.122642	57.065456	1.665094	0.934700	3.677054	2.824944	4.677551	2.568421	5.050761
2	0	2.000000	1	2.000000	-nan	213	1300.000000	354	6.103286	56.876074	1.661972	0.932368	3.672316	2.822156	4.670248	2.566177	5.042423
2	0	2.000000	1	2.000000	-nan	214	1302.000000	355	6.084112	56.687728	1.658879	0.930038	3.667606	2.819389	4.662978	2.563954	5.034122
2	0	2.000000	1	2.000000	-nan	215	1304.000000	356	6.065116	56.500413	1.655814	0.927711	3.662921	2.816644	4.655742	2.561750	5.025858
2	0	0.000000	0	-nan	-nan	215	1304.000000	356	6.065116	56.500413	1.655814	0.927711	3.662921	2.816644	4.655742	2.561750	5.025858
2	0	2.000000	1	2.000000	-nan	216	1306.000000	357	6.046296	56.314126	1.652778	0.925388	3.658263	2.813920	4.648539	2.559565	5.017631
2	0	12.000000	3	4.000000	4.000000	217	1318.000000	360	6.073733	56.216761	1.658986	0.929467	3.661111	2.821324	4.645435	2.568249	5.012141
2	0	2.000000	1	2.000000	-nan	218	1320.000000	361	6.055046	56.033822	1.655963	0.927176	3.656510	2.818615	4.638349	2.566069	5.004056
2	0	28.000000	4	7.000000	22.666667	219	1348.000000	365	6.155251	57.975787	1.666667	0.948012	3.693151	2.847321	4.684665	2.592441	5.054079
2	0	6.000000	2	3.000000	2.000000	220	1354.000000	367	6.154545	57.711166	1.668182	0.944188	3.689373	2.848044	4.674794	2.594394	5.041713
2	0	6.000000	2	3.000000	2.000000	221	1360.000000	369	6.153846	57.448951	1.669683	0.940395	3.685637	2.848760	4.665039	2.596329	5.029496
2	0	6.000000	2	3.000000	2.000000	222	1366.000000	371	6.153153	57.189108	1.671171	0.936631	3.681941	2.849469	4.655397	2.598245	5.017423
2	0	2.000000	1	2.000000	-nan	223	1368.000000	372	6.134529	57.008847	1.668161	0.934432	3.677419	2.846753	4.648518	2.596034	5.009600
2	0	2.000000	1	2.000000	-nan	224	1370.000000	373	6.116071	56.829516	1.665179	0.932235	3.672922	2.844056	4.641670	2.593843	5.001809
2	0	6.000000	2	3.000000	2.000000	225	1376.000000	375	6.115556	56.575873	1.666667	0.928571	3.669333	2.844780	4.632274	2.595750	4.990044
2	0	2.000000	1	2.000000	-nan	226	1378.000000	376	6.097345	56.399371	1.663717	0.926411	3.664894	2.842113	4.625523	2.593581	4.982369
2	0	14.000000	2	7.000000	50.000000	227	1392.000000	378	6.132159	56.424935	1.665198	0.922810	3.682540	2.861131	4.640817	2.612897	4.996584
2	0	14.000000	2	7.000000	50.000000	228	1406.000000	380	6.166667	56.447871	1.666667	0.919236	3.700000	2.879978	4.655919	2.632048	5.010607
2	0	2.000000	1	2.000000	-nan	229	1408.000000	381	6.148472	56.276105	1.663755	0.917145	3.695538	2.877249	4.649206	2.629806	5.002995
2	0	2.000000	1	2.000000	-nan	230	1410.000000	382	6.130435	56.105183	1.660870	0.915056	3.691099	2.874539	4.642522	2.627582	4.995415
2	0	6.000000	2	3.000000	2.000000	231	1416.000000	384	6.129870	55.861321	1.662338	0.911575	3.687500	2.875097	4.633359	2.629286	4.983992
2	0	2.000000	1	2.000000	-nan	232	1418.000000	385	6.112069	55.693014	1.659483	0.909520	3.683117	2.872417	4.626767	2.627086	4.976520
2	0	2.000000	1	2.000000	-nan	233	1420.000000	386	6.094421	55.525529	1.656652	0.907466	3.678756	2.869755	4.620204	2.624903	4.969079
2	0	20.000000	4	5.000000	6.666667	234	1440.000000	390	6.153846	56.113569	1.666667	0.927039	3.692308	2.883439	4.633960	2.638683	4.983009
2	0	6.000000	2	3.000000	2.000000	235	1446.000000	392	6.153191	55.873868	1.668085	0.923550	3.688776	2.883946	4.625031	2.640304	4.971890
2	0	6.000000	2	3.000000	2.000000	236	1452.000000	394	6.152542	55.636206	1.669492	0.920087	3.685279	2.884449	4.616199	2.641910	4.960894
2	0	2.000000	1	2.000000	-nan	237	1454.000000	395	6.135021	55.473217	1.666667	0.918079	3.681013	2.881810	4.609829	2.639730	4.953687
2	0	2.000000	1	2.000000	-nan	238	1456.000000	396	6.117647	55.310995	1.663866	0.916073	3.676768	2.879189	4.603485	2.637567	4.946509
2	0	2.000000	1	2.000000	-nan	239	1458.000000	397	6.100418	55.149538	1.661088	0.914068	3.672544	2.876585	4.597168	2.635421	4.939359
2	0	6.000000	2	3.000000	2.000000	240	1464.000000	399	6.100000	54.918828	1.662500	0.910722	3.669173	2.877114	4.588607	2.637029	4.928698
2	0	2.000000	1	2.000000	-nan	241	1466.000000	400	6.082988	54.759751	1.659751	0.908748	3.665000	2.874538	4.582373	2.634904	4.921646
2	0	20.000000	4	5.000000	6.666667	242	1486.000000	404	6.140496	55.332876	1.669421	0.927609	3.678218	2.887797	4.595871	2.648227	4.935337
2	0	2.000000	1	2.000000	-nan	243	1488.000000	405	6.123457	55.174778	1.666667	0.925620	3.674074	2.885222	4.589703	2.646096	4.928365
2	0	2.000000	1	2.000000	-nan	244	1490.000000	406	6.106557	55.017405	1.663934	0.923632	3.669951	2.882664	4.583560	2.643980	4.921419
2	0	14.000000	3	4.666667	9.333333	245	1504.000000	409	6.138776	55.046236	1.669388	0.927133	3.677262	2.892844	4.587077	2.654956	4.923407
2	0	20.000000	4	5.000000	6.666667	246	1524.000000	413	6.195122	55.602588	1.678862	0.945429	3.690073	2.905771	4.600035	2.667963	4.936496
2	0	2.000000	1	2.000000	-nan	247	1526.000000	414	6.178138	55.447813	1.676113	0.943451	3.685990	2.903202	4.594002	2.665822	4.929689
2	0	6.000000	2	3.000000	2.000000	248	1532.000000	416	6.177419	55.223456	1.677419	0.940055	3.682692	2.903596	4.585804	2.667238	4.919511
2	0	6.000000	2	3.000000	2.000000	249	1538.000000	418	6.176707	55.000907	1.678715	0.936682	3.679426	2.903986	4.577689	2.668642	4.909440
2	0	6.000000	2	3.000000	2.000000	250	1544.000000	420	6.176000	54.780145	1.680000	0.933333	3.676190	2.904374	4.569657	2.670034	4.899473
2	0	2.000000	1	2.000000	-nan	251	1546.000000	421	6.159363	54.630502	1.677291	0.931442	3.672209	2.901851	4.563805	2.667925	4.892880
2	0	2.000000	1	2.000000	-nan	252	1548.000000	422	6.142857	54.481503	1.674603	0.929552	3.668246	2.899344	4.557975	2.665831	4.886312
2	0	6.000000	2	3.000000	2.000000	253	1554.000000	424	6.142292	54.265387	1.675889	0.926281	3.665094	2.899748	4.550124	2.667222	4.876570
2	0	2.000000	1	2.000000	-nan	254	1556.000000	425	6.125984	54.118453	1.673228	0.924419	3.661176	2.897266	4.544367	2.665148	4.870085
2	0	6.000000	2	3.000000	2.000000	255	1562.000000	427	6.125490	53.905450	1.674510	0.921198	3.658080	2.897676	4.536645	2.666532	4.860503
2	0	12.000000	3	4.000000	4.000000	256	1574.000000	430	6.148438	53.828860	1.679688	0.924449	3.660465	2.903493	4.534650	2.673326	4.856781
2	0	2.000000	1	2.000000	-nan	257	1576.000000	431	6.132296	53.685554	1.677043	0.922635	3.656613	2.901034	4.529017	2.671264	4.850446
2	0	2.000000	1	2.000000	-nan	258	1578.000000	432	6.116279	53.542847	1.674419	0.920822	3.652778	2.898591	4.523405	2.669217	4.844133
2	0	2.000000	1	2.000000	-nan	259	1580.000000	433	6.100386	53.400736	1.671815	0.919009	3.648961	2.896162	4.517814	2.667184	4.837843
2	0	2.000000	1	2.000000	-nan	260	1582.000000	434	6.084615	53.259222	1.669231	0.917196	3.645161	2.893749	4.512245	2.665164	4.831575
2	0	2.000000	1	2.000000	-nan	261	1584.000000	435	6.068966	53.118302	1.666667	0.915385	3.641379	2.891350	4.506696	2.663159	4.825330
2	0	6.000000	2	3.000000	2.000000	262	1590.000000	437	6.068702	52.914802	1.667939	0.912301	3.638444	2.891775	4.499347	2.664520	4.816210
2	0	14.000000	3	4.666667	9.333333	263	1604.000000	440	6.098859	52.952022	1.673004	0.915566	3.645455	2.901237	4.503145	2.674667	4.818722
2	0	94.000000	7	13.428571	40.952381	264	1698.000000	447	6.431818	82.018147	1.693182	1.019573	3.798658	2.922042	4.814810	2.656099	5.190285
2	0	2.000000	1	2.000000	-nan	265	1700.000000	448	6.415094	81.781589	1.690566	1.017524	3.794643	2.919673	4.808683	2.654198	5.183324
2	0	8.000000	2	4.000000	8.000000	266	1708.000000	450	6.421053	81.482423	1.691729	1.014045	3.795556	2.924082	4.804906	2.659566	5.177640
2	0	6.000000	2	3.000000	2.000000	267	1714.000000	452	6.419476	81.176762	1.692884	1.010588	3.792035	2.924363	4.796352	2.660901	5.167057
2	0	6.000000	2	3.000000	2.000000	268	1720.000000	454	6.417910	80.873386	1.694030	1.007155	3.788546	2.924642	4.787880	2.662226	5.156577
2	0	10.000000	2	5.000000	18.000000	269	1730.000000	456	6.431227	80.619320	1.695167	1.003745	3.793860	2.932923	4.789147	2.671310	5.156185
2	0	2.000000	1	2.000000	-nan	270	1732.000000	457	6.414815	80.392345	1.692593	1.001804	3.789934	2.930574	4.783210	2.669411	5.149455
2	0	14.000000	3	4.666667	9.333333	271	1746.000000	460	6.442804	80.306902	1.697417	1.004401	3.795652	2.939727	4.784470	2.679530	5.148939
2	0	6.000000	2	3.000000	2.000000	272	1752.000000	462	6.441176	80.011287	1.698529	1.001031	3.792208	2.939940	4.776206	2.680761	5.138738
2	0	6.000000	2	3.000000	2.000000	273	1758.000000	464	6.439560	79.717841	1.699634	0.997684	3.788793	2.940152	4.768018	2.681981	5.128633
2	0	2.000000	1	2.000000	-nan	274	1760.000000	465	6.423358	79.497767	1.697080	0.995816	3.784946	2.937825	4.762240	2.680089	5.122097
2	0	6.000000	2	3.000000	2.000000	275	1766.000000	467	6.421818	79.208281	1.698182	0.992515	3.781585	2.938044	4.754173	2.681305	5.112142
2	0	2.000000	1	2.000000	-nan	276	1768.000000	468	6.405797	78.991094	1.695652	0.990672	3.777778	2.935738	4.748461	2.679429	5.105682
2	0	48.000000	6	8.000000	22.400000	277	1816.000000	474	6.555957	84.950662	1.711191	1.053969	3.831224	2.966420	4.831032	2.703641	5.199751
2	0	2.000000	1	2.000000	-nan	278	1818.000000	475	6.539568	84.718645	1.708633	1.051983	3.827368	2.964088	4.825234	2.701743	5.193188
2	0	10.000000	1	10.000000	-nan	279	1828.000000	476	6.551971	84.456822	1.706093	1.049999	3.840336	2.977554	4.837444	2.715332	5.205069
2	0	2.000000	1	2.000000	-nan	280	1830.000000	477	6.535714	84.228111	1.703571	1.048016	3.836478	2.975213	4.831652	2.713422	5.198515
2	0	2.000000	1	2.000000	-nan	281	1832.000000	478	6.519573	84.000508	1.701068	1.046035	3.832636	2.972884	4.825881	2.711524	5.191984
2	0	6.000000	2	3.000000	2.000000	282	1838.000000	480	6.517730	83.702531	1.702128	1.042629	3.829167	2.972961	4.817739	2.712587	5.181964
2	0	2.000000	1	2.000000	-nan	283	1840.000000	481	6.501767	83.477834	1.699647	1.040674	3.825364	2.970653	4.812032	2.710706	5.175507
2	0	6.000000	2	3.000000	2.000000	284	1846.000000	483	6.500000	83.183746	1.700704	1.037314	3.821946	2.970738	4.804006	2.711766	5.165631
2	0	2.000000	1	2.000000	-nan	285	1848.000000	484	6.484211	82.961898	1.698246	1.035384	3.818182	2.968451	4.798362	2.709901	5.159248
2	0	2.000000	1	2.000000	-nan	286	1850.000000	485	6.468531	82.741112	1.695804	1.033456	3.814433	2.966176	4.792739	2.708046	5.152887
2	0	2.000000	1	2.000000	-nan	287	1852.000000	486	6.452962	82.521381	1.693380	1.031529	3.810700	2.963913	4.787135	2.706204	5.146548
2	0	2.000000	1	2.000000	-nan	288	1854.000000	487	6.437500	82.302700	1.690972	1.029605	3.806982	2.961663	4.781551	2.704372	5.140230
2	0	6.000000	2	3.000000	2.000000	289	1860.000000	489	6.435986	82.017589	1.692042	1.026360	3.803681	2.961780	4.773764	2.705442	5.130646
2	0	2.000000	1	2.000000	-nan	290	1862.000000	490	6.420690	81.801647	1.689655	1.024460	3.800000	2.959549	4.768242	2.703625	5.124399
2	0	14.000000	3	4.666667	9.333333	291	1876.000000	493	6.446735	81.716981	1.694158	1.026828	3.805274	2.967989	4.769427	2.712958	5.123962
2	0	6.000000	2	3.000000	2.000000	292	1882.000000	495	6.445205	81.436850	1.695205	1.023620	3.802020	2.968082	4.761791	2.713985	5.114573
2	0	6.000000	2	3.000000	2.000000	293	1888.000000	497	6.443686	81.158633	1.696246	1.020431	3.798793	2.968174	4.754221	2.715005	5.105266
2	0	6.000000	2	3.000000	2.000000	294	1894.000000	499	6.442177	80.882311	1.697279	1.017262	3.795591	2.968265	4.746716	2.716017	5.096041
2	0	10.000000	2	5.000000	18.000000	295	1904.000000	501	6.454237	80.650110	1.698305	1.014113	3.800399	2.975671	4.748027	2.724133	5.095931
2	0	20.000000	4	5.000000	6.666667	296	1924.000000	505	6.500000	80.996610	1.706081	1.028573	3.809901	2.986774	4.755798	2.735741	5.103095
2	0	2.000000	1	2.000000	-nan	297	1926.000000	506	6.484848	80.791155	1.703704	1.026777	3.806324	2.984553	4.750509	2.733910	5.097136
2	0	10.000000	2	5.000000	18.000000	298	1936.000000	508	6.496644	80.560595	1.704698	1.023614	3.811024	2.991805	4.751778	2.741859	5.097013
2	0	6.000000	2	3.000000	2.000000	299	1942.000000	510	6.494983	80.291082	1.705686	1.020471	3.807843	2.991809	4.744449	2.742755	5.088029
2	0	2.000000	1	2.000000	-nan	300	1944.000000	511	6.480000	80.089900	1.703333	1.018718	3.804305	2.989600	4.739237	2.740929	5.082163
2	0	16.000000	3	5.333333	17.333333	301	1960.000000	514	6.511628	80.124031	1.707641	1.020908	3.813230	3.000814	4.745133	2.752776	5.086842
2	0	6.000000	2	3.000000	2.000000	302	1966.000000	516	6.509934	79.858705	1.708609	1.017799	3.810078	3.000785	4.737920	2.753624	5.078012
2	0	6.000000	2	3.000000	2.000000	303	1972.000000	518	6.508251	79.595130	1.709571	1.014709	3.806950	3.000757	4.730766	2.754466	5.069256
2	0	2.000000	1	2.000000	-nan	304	1974.000000	519	6.493421	79.399297	1.707237	1.013017	3.803468	2.998562	4.725670	2.752641	5.063530
2	0	6.000000	2	3.000000	2.000000	305	1980.000000	521	6.491803	79.138913	1.708197	1.009965	3.800384	2.998542	4.718610	2.753482	5.054890
2	0	2.000000	1	2.000000	-nan	306	1982.000000	522	6.477124	78.945377	1.705882	1.008293	3.796935	2.996366	4.713565	2.751673	5.049224
2	0	2.000000	1	2.000000	-nan	307	1984.000000	523	6.462541	78.752677	1.703583	1.006621	3.793499	2.994201	4.708537	2.749873	5.043575
2	0	2.000000	1	2.000000	-nan	308	1986.000000	524	6.448052	78.560811	1.701299	1.004949	3.790076	2.992046	4.703524	2.748083	5.037944
2	0	20.000000	3	6.666667	41.333333	309	2006.000000	527	6.491909	78.900097	1.705502	1.007145	3.806452	3.009035	4.718828	2.765199	5.052756
2	0	2.000000	1	2.000000	-nan	310	2008.000000	528	6.477419	78.709844	1.703226	1.005491	3.803030	3.006866	4.713837	2.763392	5.047155
2	0	2.000000	1	2.000000	-nan	311	2010.000000	529	6.463023	78.520402	1.700965	1.003838	3.799622	3.004708	4.708863	2.761594	5.041571
2	0	6.000000	2	3.000000	2.000000	312	2016.000000	531	6.461538	78.268612	1.701923	1.000897	3.796610	3.004666	4.702011	2.762388	5.033197
2	0	2.000000	1	2.000000	-nan	313	2018.000000	532	6.447284	78.081347	1.699681	0.999263	3.793233	3.002526	4.697087	2.760605	5.027671
2	0	16.000000	3	5.333333	9.333333	314	2034.000000	535	6.477707	78.122505	1.703822	1.001455	3.801869	3.013253	4.702979	2.771914	5.032465
2	0	2.000000	1	2.000000	-nan	315	2036.000000	536	6.463492	77.937357	1.701587	0.999838	3.798507	3.011112	4.698092	2.770125	5.026986
2	0	6.000000	2	3.000000	2.000000	316	2042.000000	538	6.462025	77.690617	1.702532	0.996946	3.795539	3.011048	4.691377	2.770880	5.018786
2	0	122.000000	7	17.428571	108.952381	317	2164.000000	545	6.826498	119.555245	1.719243	1.082318	3.970642	3.045290	5.031589	2.762690	5.420479
2	0	6.000000	2	3.000000	2.000000	318	2170.000000	547	6.823899	119.180247	1.720126	1.079152	3.967093	3.045111	5.023662	2.763457	5.410810
2	0	2.000000	1	2.000000	-nan	319	2172.000000	548	6.808777	118.878413	1.717868	1.077384	3.963504	3.042978	5.018248	2.761744	5.404686
2	0	12.000000	3	4.000000	4.000000	320	2184.000000	551	6.825000	118.589969	1.721875	1.079144	3.963702	3.047166	5.013435	2.767079	5.397919
2	0	28.000000	4	7.000000	22.666667	321	2212.000000	555	6.890966	119.616199	1.728972	1.091939	3.985586	3.068525	5.035950	2.788283	5.420674
2	0	2.000000	1	2.000000	-nan	322	2214.000000	556	6.875776	119.317854	1.726708	1.090188	3.982014	3.066375	5.030601	2.786544	5.414634
2	0	2.000000	1	2.000000	-nan	323	2216.000000	557	6.860681	119.020903	1.724458	1.088437	3.978456	3.064236	5.025268	2.784813	5.408612
2	0	2.000000	1	2.000000	-nan	324	2218.000000	558	6.845679	118.725337	1.722222	1.086687	3.974910	3.062105	5.019953	2.783091	5.402608
2	0	6.000000	2	3.000000	2.000000	325	2224.000000	560	6.843077	118.361102	1.723077	1.083571	3.971429	3.061874	5.012259	2.783774	5.393242
2	0	6.000000	2	3.000000	2.000000	326	2230.000000	562	6.840491	117.999094	1.723926	1.080472	3.967972	3.061645	5.004624	2.784453	5.383949
2	0	2.000000	1	2.000000	-nan	327	2232.000000	563	6.825688	117.708786	1.721713	1.078760	3.964476	3.059539	4.999394	2.782748	5.378046
2	0	12.000000	3	4.000000	4.000000	328	2244.000000	566	6.841463	117.430447	1.725610	1.080443	3.964664	3.063547	4.994798	2.787856	5.371588
2	0	2.000000	1	2.000000	-nan	329	2246.000000	567	6.826748	117.143673	1.723404	1.078749	3.961199	3.061452	4.989625	2.786157	5.365753
2	0	12.000000	3	4.000000	4.000000	330	2258.000000	570	6.842424	116.868711	1.727273	1.080409	3.961404	3.065425	4.985112	2.791217	5.359404
2	0	2.000000	1	2.000000	-nan	331	2260.000000	571	6.827795	116.585407	1.725076	1.078733	3.957968	3.063341	4.979994	2.789523	5.353635
2	0	2.000000	1	2.000000	-nan	332	2262.000000	572	6.813253	116.303389	1.722892	1.077057	3.954545	3.061266	4.974893	2.787838	5.347882
2	0	6.000000	2	3.000000	2.000000	333	2268.000000	574	6.810811	115.955063	1.723724	1.074044	3.951220	3.061043	4.967563	2.788491	5.338967
2	0	6.000000	2	3.000000	2.000000	334	2274.000000	576	6.808383	115.608818	1.724551	1.071047	3.947917	3.060823	4.960288	2.789140	5.330120
2	0	6.000000	2	3.000000	2.000000	335	2280.000000	578	6.805970	115.264635	1.725373	1.068067	3.944637	3.060603	4.953066	2.789784	5.321338
2	0	20.000000	4	5.000000	6.666667	336	2300.000000	582	6.845238	115.438664	1.732143	1.080277	3.951890	3.070331	4.957534	2.800275	5.324799
2	0	2.000000	1	2.000000	-nan	337	2302.000000	583	6.830861	115.164759	1.729970	1.078653	3.948542	3.068279	4.952576	2.798600	5.319219
2	0	2.000000	1	2.000000	-nan	338	2304.000000	584	6.816568	114.892069	1.727811	1.077028	3.945205	3.066237	4.947633	2.796933	5.313655
2	0	6.000000	2	3.000000	2.000000	339	2310.000000	586	6.814159	114.554118	1.728614	1.074060	3.941980	3.066004	4.940558	2.797545	5.305058
2	0	2.000000	1	2.000000	-nan	340	2312.000000	587	6.800000	114.284366	1.726471	1.072454	3.938671	3.063977	4.935660	2.795889	5.299546
2	0	2.000000	1	2.000000	-nan	341	2314.000000	588	6.785924	114.015801	1.724340	1.070847	3.935374	3.061959	4.930777	2.794242	5.294050
2	0	6.000000	2	3.000000	2.000000	342	2320.000000	590	6.783626	113.683250	1.725146	1.067929	3.932203	3.061740	4.923814	2.794859	5.285589
2	0	6.000000	2	3.000000	2.000000	343	2326.000000	592	6.781341	113.352633	1.725948	1.065027	3.929054	3.061524	4.916900	2.795472	5.277190
2	0	2.000000	1	2.000000	-nan	344	2328.000000	593	6.767442	113.088616	1.723837	1.063453	3.925801	3.059528	4.912091	2.793840	5.271780
2	0	2.000000	1	2.000000	-nan	345	2330.000000	594	6.753623	112.825750	1.721739	1.061881	3.922559	3.057540	4.907296	2.792217	5.266386
2	0	2.000000	1	2.000000	-nan	346	2332.000000	595	6.739884	112.564028	1.719653	1.060308	3.919328	3.055560	4.902516	2.790600	5.261007
2	0	2.000000	1	2.000000	-nan	347	2334.000000	596	6.726225	112.303443	1.717579	1.058736	3.916107	3.053589	4.897749	2.788992	5.255644
2	0	2.000000	1	2.000000	-nan	348	2336.000000	597	6.712644	112.043990	1.715517	1.057165	3.912898	3.051626	4.892996	2.787391	5.250295
2	0	2.000000	1	2.000000	-nan	349	2338.000000	598	6.699140	111.785660	1.713467	1.055594	3.909699	3.049672	4.888256	2.785798	5.244961
2	0	2.000000	1	2.000000	-nan	350	2340.000000	599	6.685714	111.528449	1.711429	1.054024	3.906511	3.047725	4.883531	2.784212	5.239642
2	0	22.000000	3	7.333333	57.333333	351	2362.000000	602	6.729345	111.877965	1.715100	1.055743	3.923588	3.065526	4.899438	2.802177	5.255031
2	0	26.000000	4	6.500000	11.666667	352	2388.000000	606	6.784091	112.614219	1.721591	1.067567	3.940594	3.082629	4.916380	2.819318	5.271962
2	0	2.000000	1	2.000000	-nan	353	2390.000000	607	6.770538	112.359130	1.719547	1.066009	3.937397	3.080649	4.911678	2.817691	5.266680
2	0	2.000000	1	2.000000	-nan	354	2392.000000	608	6.757062	112.105120	1.717514	1.064452	3.934211	3.078677	4.906990	2.816072	5.261412
2	0	2.000000	1	2.000000	-nan	355	2394.000000	609	6.743662	111.852184	1.715493	1.062895	3.931034	3.076713	4.902315	2.814460	5.256159
2	0	20.000000	4	5.000000	6.666667	356	2414.000000	613	6.780899	112.030733	1.721910	1.074561	3.938010	3.085886	4.906831	2.824314	5.259791
2	0	2.000000	1	2.000000	-nan	357	2416.000000	614	6.767507	111.780065	1.719888	1.073002	3.934853	3.083924	4.902198	2.822700	5.254587
2	0	2.000000	1	2.000000	-nan	358	2418.000000	615	6.754190	111.530445	1.717877	1.071444	3.931707	3.081971	4.897577	2.821093	5.249398
2	0	2.000000	1	2.000000	-nan	359	2420.000000	616	6.740947	111.281866	1.715877	1.069887	3.928571	3.080026	4.892969	2.819494	5.244223
2	0	6.000000	2	3.000000	2.000000	360	2426.000000	618	6.738889	110.973414	1.716667	1.067131	3.925566	3.079762	4.886462	2.820007	5.236338
2	0	14.000000	3	4.666667	9.333333	361	2440.000000	621	6.759003	110.811203	1.720222	1.068729	3.929147	3.086179	4.886488	2.827241	5.234983
2	0	2.000000	1	2.000000	-nan	362	2442.000000	622	6.745856	110.566811	1.718232	1.067201	3.926045	3.084244	4.881947	2.825646	5.229887
2	0	32.000000	4	8.000000	34.666667	363	2474.000000	626	6.815427	112.018325	1.724518	1.078596	3.952077	3.107765	4.910864	2.848400	5.259864
2	0	2.000000	1	2.000000	-nan	364	2476.000000	627	6.802198	111.773439	1.722527	1.077067	3.948963	3.105809	4.906323	2.846782	5.254773
2	0	12.000000	3	4.000000	4.000000	365	2488.000000	630	6.816438	111.540388	1.726027	1.078579	3.949206	3.109232	4.902627	2.851128	5.249557
