-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
4.735600	7.663393
4.697831	7.594693
4.697831	7.594693
4.697831	7.594693
4.697831	7.594693
4.697831	7.594693
4.697831	7.594693
4.697831	7.594693
4.697831	7.594693
4.775728	7.660798
4.775728	7.660798
4.775728	7.660798
4.775728	7.660798
4.775728	7.660798
4.775728	7.660798
4.775728	7.660798
4.775728	7.660798
4.775728	7.660798
4.775728	7.660798
4.775728	7.660798
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.789951	7.639587
4.826310	7.644803
4.826310	7.644803
4.826310	7.644803
4.826310	7.644803
4.826310	7.644803
4.826310	7.644803
4.826310	7.644803
4.826310	7.644803
4.826310	7.644803
4.826310	7.644803
4.826310	7.644803
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.815416	7.600957
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.804807	7.558148
4.794470	7.516340
4.794470	7.516340
4.794470	7.516340
4.794470	7.516340
4.794470	7.516340
4.794470	7.516340
4.794470	7.516340
4.794470	7.516340
4.784396	7.475499
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.749656	7.415262
4.820184	7.477365
4.810189	7.438363
4.810189	7.438363
4.893873	7.528057
4.893873	7.528057
4.893873	7.528057
4.905383	7.510747
4.905383	7.510747
4.905383	7.510747
4.956570	7.681260
4.956570	7.681260
4.956570	7.681260
4.956570	7.681260
4.956570	7.681260
4.956570	7.681260
4.956570	7.681260
4.956570	7.681260
4.956570	7.681260
4.956570	7.681260
4.956570	7.681260
4.922543	7.623289
4.922543	7.623289
4.922543	7.623289
4.922543	7.623289
4.922543	7.623289
4.922543	7.623289
4.922543	7.623289
4.922543	7.623289
4.922543	7.623289
4.922543	7.623289
4.922543	7.623289
4.922543	7.623289
4.922543	7.623289
4.922543	7.623289
4.952788	7.627885
4.952788	7.627885
4.952788	7.627885
4.952788	7.627885
4.952788	7.627885
4.942092	7.590165
4.942092	7.590165
4.942092	7.590165
4.942092	7.590165
4.942092	7.590165
4.942092	7.590165
4.942092	7.590165
4.942092	7.590165
4.942092	7.590165
4.909342	7.534870
4.909342	7.534870
4.909342	7.534870
4.919849	7.518722
4.919849	7.518722
4.919849	7.518722
4.919849	7.518722
4.919849	7.518722
4.919849	7.518722
4.919849	7.518722
4.919849	7.518722
4.919849	7.518722
4.919849	7.518722
4.919849	7.518722
4.909862	7.483229
4.909862	7.483229
4.909862	7.483229
4.909862	7.483229
4.909862	7.483229
4.920422	7.515120
4.920422	7.515120
4.920422	7.515120
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.910694	7.480670
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
4.901169	7.446885
5.014842	7.638238
5.014842	7.638238
5.014842	7.638238
5.014842	7.638238
5.014842	7.638238
5.014842	7.638238
5.014842	7.638238
5.014842	7.638238
5.014842	7.638238
5.014842	7.638238
5.014842	7.638238
5.014842	7.638238
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.041466	7.642196
5.030953	7.607902
5.030953	7.607902
5.030953	7.607902
5.030953	7.607902
5.020651	7.574243
5.020651	7.574243
5.020651	7.574243
5.020651	7.574243
5.020651	7.574243
5.020651	7.574243
5.020651	7.574243
5.020651	7.574243
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.990610	7.524598
4.999343	7.510199
4.999343	7.510199
4.999343	7.510199
4.999343	7.510199
4.999343	7.510199
4.989652	7.478332
4.989652	7.478332
4.989652	7.478332
4.989652	7.478332
4.989652	7.478332
4.989652	7.478332
4.989652	7.478332
4.989652	7.478332
4.989652	7.478332
4.989652	7.478332
4.989652	7.478332
4.989652	7.478332
4.998249	7.464626
4.998249	7.464626
5.023381	7.469980
5.023381	7.469980
5.023381	7.469980
5.023381	7.469980
5.023381	7.469980
5.023381	7.469980
5.023381	7.469980
5.006108	7.451506
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
4.996767	7.421530
5.083468	7.537713
5.083468	7.537713
5.083468	7.537713
5.083468	7.537713
5.083468	7.537713
5.083468	7.537713
5.083468	7.537713
5.083468	7.537713
5.083468	7.537713
5.083468	7.537713
5.083468	7.537713
5.083468	7.537713
5.055222	7.492169
5.055222	7.492169
5.055222	7.492169
5.055222	7.492169
5.055222	7.492169
5.055222	7.492169
5.055222	7.492169
5.055222	7.492169
5.055222	7.492169
5.055222	7.492169
5.045710	7.462625
5.036370	7.433573
5.036370	7.433573
5.036370	7.433573
5.036370	7.433573
5.036370	7.433573
5.036370	7.433573
5.036370	7.433573
5.036370	7.433573
5.009305	7.389957
5.009305	7.389957
5.009305	7.389957
5.009305	7.389957
5.009305	7.389957
